"","prcp_obs","prcp_mod","tmax_obs","tmax_mod","lat","lon"
"85",0.845819797272429,5.24627605824539,267.290931255745,262.547408890912,1,1
"86",0,2.45373373359047,268.165494732124,261.813213400358,1,1
"87",0,0,270.993846047266,266.225974609559,1,1
"88",0,2.6854778670402,269.006693204654,265.04817954915,1,1
"89",0.48860567112798,0.665459988303613,271.064018184984,265.669286162612,1,1
"90",0.422152468337775,0,270.580893712079,265.748586606242,1,1
"91",0,0,272.247423837468,266.098283160942,1,1
"92",1.37021006851408,0.461700881874136,266.981796637663,265.772052430762,1,1
"93",0,0.125969605808334,269.376526486764,263.272865347256,1,1
"94",0.929462666760536,2.35382664261707,267.976598494432,264.497099911453,1,1
"95",0,0,270.711449038829,264.574309461517,1,1
"96",0.260122232180132,0.561837129446354,268.545010320523,262.466037765769,1,1
"97",1.46960544712687,0.759828991710951,266.792692690601,262.558994132857,1,1
"98",0,0,272.689665966011,268.290316521474,1,1
"99",0,0.212751027865924,270.133434178723,265.903212695569,1,1
"100",0,0,270.831131266806,264.874718142296,1,1
"101",0,1.15186338214276,270.401115107611,262.546801755594,1,1
"102",0.392668187586388,1.05908658613538,267.624804160844,261.086796660367,1,1
"103",0,0.328587294876566,268.040517242205,261.921187165276,1,1
"104",1.33484915600392,3.84827198829132,268.899246988598,260.985146717438,1,1
"105",0,2.23338937745313,265.263327063975,265.080723838072,1,1
"106",0,0.721790915082352,270.365228854441,262.6474253797,1,1
"107",0.586094169998219,3.27200557686699,266.287829300772,265.106263866891,1,1
"108",0,0,272.354789626368,264.406377278227,1,1
"109",0.207831773306801,1.54188523748433,267.652990635521,261.711981563564,1,1
"110",0,1.14036721370073,272.205835148597,265.675388107298,1,1
"111",0,1.15777629889541,268.251424845698,265.094819684711,1,1
"112",1.82901704342699,0,264.564288782084,260.754553385879,1,1
"113",0,0,267.121149112133,261.764550475838,1,1
"114",0,0.787808522362928,269.620588655264,267.532831121317,1,1
"115",0.0682404019661274,0,266.28155584405,264.5164588802,1,1
"116",0,2.48107970993202,271.952992619279,266.348124459298,1,1
"117",0.515170186242966,0.288394740953686,266.857763592369,263.749822713789,1,1
"118",0,0,269.396361892859,262.017434972174,1,1
"119",0.425747556945122,0,270.74366614155,263.652908985793,1,1
"120",0.295453351624697,2.38052365010627,269.016506907288,261.585585366668,1,1
"121",0,0,268.363292654134,263.481789319314,1,1
"122",0.61861208663027,1.61839684192672,269.089293889554,263.971242103996,1,1
"123",0,1.64132740823922,267.117263883033,261.813553182003,1,1
"124",0.769150340584132,1.71383357897174,267.423779239667,261.185709830712,1,1
"125",0,0.885011968570412,266.899875396424,265.238112153464,1,1
"126",0,0,272.579074862301,264.184041132399,1,1
"127",0,4.53779807967611,271.259880764965,264.454237155038,1,1
"128",0,0,270.015363545428,263.753707245499,1,1
"129",1.64559680698815,0,266.599474755289,261.000183087552,1,1
"130",0,0,269.334168676591,261.755627237756,1,1
"131",0,2.62691577260624,271.097131689456,263.509083848769,1,1
"132",0,1.70115389182509,267.708056390959,260.604000888845,1,1
"133",0,0,270.89596145689,268.17403037227,1,1
"134",1.30990356810259,2.19415081547992,266.571887876031,264.21081683569,1,1
"135",0,0,270.919699966106,265.895429347607,1,1
"136",0.450846716054938,2.28072336891645,267.374734210829,262.915070784042,1,1
"137",0,2.19768406036954,267.59399166507,264.595097879311,1,1
"138",0.213427904581232,0.315999486411506,267.476316611684,264.354239263054,1,1
"139",1.04651047894711,2.10905621364399,267.492907774551,265.567563527119,1,1
"140",1.00448667827071,4.728635445803,266.305673061237,261.805515723174,1,1
"141",0,0,271.169549387844,266.621586625934,1,1
"142",0,3.37597607645479,269.07613939733,266.172578688086,1,1
"143",0.960311052502894,1.88210862003012,268.574215614428,261.495777109687,1,1
"144",0.646977196400577,0.636713695942351,266.559971267078,261.53007488531,1,1
"145",1.393517929517,2.30222682180446,266.186196375651,261.171821322432,1,1
"146",0,0,266.33916664148,267.228068451114,1,1
"147",0,1.81618982699463,267.837695575324,262.205973424672,1,1
"148",0.351645309761957,3.06970934068637,268.178235172227,262.82270767134,1,1
"149",0,0.485397616191063,269.76679605195,264.105753785408,1,1
"150",2.96574865260022,1.58475045103857,263.817852733909,261.071973705337,1,1
"151",0.240009606675583,2.72649148567266,271.201269096095,264.254183208447,1,1
"152",1.71679183572643,8.42113993183438,264.718952035749,254.995153131217,1,1
"153",0,1.7410500776059,268.864869331083,260.345809855471,1,1
"154",0,2.45784113183713,272.900355767047,265.965047204345,1,1
"155",0,0,271.243512471128,262.703097089558,1,1
"156",0.979729167056429,0.0413561909526203,269.060571452274,262.906928599314,1,1
"157",1.36921480153397,0,267.794764581546,264.039736244454,1,1
"158",0,4.62021203575125,270.350505302478,262.893148644811,1,1
"159",0,2.75417091778963,268.868947322196,264.046036980308,1,1
"160",0.0196142518128726,2.09548919851081,268.443498742511,267.36937195314,1,1
"161",0,0.0907587128440719,269.81655349136,262.372367569118,1,1
"162",0.527972962989226,0.0476326943744696,267.399576844873,263.709175746751,1,1
"163",0,0,277.001443045367,269.633102849969,1,1
"164",0,0,273.11731408706,265.524594612814,1,1
"165",0,0,271.154223794678,263.68776565545,1,1
"166",0,0.453818515079225,270.498330932346,264.746888511186,1,1
"167",0.076577098283023,0.726110985024174,268.033803419444,261.821205694526,1,1
"168",0,2.32281376598257,272.806200035182,268.270563422583,1,1
"169",1.97227438025127,0.821027433621055,268.187618929239,261.492923821621,1,1
"170",1.18793132214059,0,266.624630065296,264.498360008328,1,1
"171",0,0.447833748271482,274.142598452288,266.422070926092,1,1
"172",0.447427137450837,2.66052533587077,267.179395049601,261.73572088906,1,1
"173",0.0358318150921315,0.250027112201879,268.531230819537,269.539503446908,1,1
"174",0.526603985422727,4.0343776468665,268.344162880776,260.361870132605,1,1
"175",0.43414792882868,0.74853050331439,268.242233278428,265.48672686711,1,1
"176",0,1.29551149277039,270.185308716268,261.583589752963,1,1
"177",0.783084194399773,4.99917740696737,265.419399854797,257.605531988425,1,1
"178",0,1.27047895325691,268.398851074513,264.729745563617,1,1
"179",0.0562063030163946,0.911664707747465,267.716728861004,262.127787004102,1,1
"180",0.404501623947299,2.51292004596083,266.882993865336,265.456949005436,1,1
"181",0,2.22739181764172,268.494790897778,260.011839158548,1,1
"182",0,0,268.542791159657,265.36297599571,1,1
"183",0,1.19923125859976,268.16365963042,263.259044075321,1,1
"184",0,0,271.210115037808,263.882312714214,1,1
"185",0,0.718358930268723,269.529559284896,261.279400190706,1,1
"186",0.511359389452595,0.943428758215898,269.362547670044,263.204736029607,1,1
"187",0,4.29809203257772,269.887403057999,262.406914915494,1,1
"188",0.0157562555174584,3.556300034141,266.896893956767,262.560087672807,1,1
"189",0,2.74051880807852,269.113542923595,265.764077874004,1,1
"190",0,0,271.276587226718,261.947464780465,1,1
"191",0,0,269.203525284329,265.716823315596,1,1
"192",0,2.93031767323661,269.747400372993,264.286654697559,1,1
"193",0,0,273.153810803945,265.789572819412,1,1
"194",0.229343807598191,0.455286129103786,268.158959363917,265.863198772611,1,1
"195",0,1.41500898171227,270.550254753172,263.120627235551,1,1
"196",0,0.0211903970905367,272.633419693725,267.810533081865,1,1
"197",1.09080573050044,0.0689623095158494,266.88801909096,264.664278640819,1,1
"198",0,0,269.774756864047,263.478262508599,1,1
"199",0.917010282138724,2.86214677221677,268.247789169198,265.509139883662,1,1
"200",0,0.0471551863397162,268.508289950917,265.182525901595,1,1
"201",1.41568251757571,2.68401035819862,266.633213029026,262.485284866727,1,1
"202",0.268309492401423,3.58923128894786,267.315590009569,262.339332044774,1,1
"203",0,0,271.561728440367,265.098759530019,1,1
"204",0,0,270.87144001216,266.468642411614,1,1
"205",0,0,271.469654345055,264.943266003035,1,1
"206",0,0,272.489167707467,269.081069197127,1,1
"207",0.358393119530026,3.18946969308649,266.974769545882,258.282436251706,1,1
"208",0,0,271.284975029954,266.062415989731,1,1
"209",0.263684825390636,1.4162453090313,268.892641624875,258.642168949155,1,1
"210",1.77584464620864,4.67282008162214,266.928076840782,266.756095548734,1,1
"211",0,0.237504990925038,271.126663906387,263.351582111844,1,1
"212",0.73570269187777,0,268.169883801986,260.905040104093,1,1
"213",0.957324750639044,3.46809771303,266.890183970414,265.245862702423,1,1
"214",0,0.384973653521389,269.10293856987,260.915957551466,1,1
"215",0,0,272.627379235597,266.939544765919,1,1
"216",0,0.23375484948669,271.409722412102,264.379012851264,1,1
"217",2.45836016747826,0,263.886726826318,260.506343960676,1,1
"218",0,0,269.660534750614,264.956926190896,1,1
"219",0,0.913454819555323,271.502913625631,264.407709972527,1,1
"220",1.75210545027067,3.24717094204434,265.084957822466,263.585716214743,1,1
"221",0,0.139861077137908,272.189331022497,265.513514507023,1,1
"222",1.63940352454231,3.81570447746879,267.967593870917,261.647595454365,1,1
"223",0,0.829580073996524,270.040597877657,265.283542349718,1,1
"224",0,0.016281324438459,268.977650975841,266.165112501672,1,1
"225",0,1.531387222009,272.724981285053,266.274368751454,1,1
"226",1.40889660564383,4.57002804707632,264.31893504374,260.007986585605,1,1
"227",0.106655875892996,2.68617199332997,269.160492768722,265.891621657351,1,1
"228",0.61466007454796,3.29530302776868,266.286074900701,263.042708245305,1,1
"229",0,2.40267066544222,270.449776119892,264.047703559391,1,1
"230",0,4.89389831328051,274.476019917683,264.490018936322,1,1
"231",0.804756156195347,0.267107629737355,265.897727379164,262.415378068014,1,1
"232",0,1.15221755658198,268.734499474823,264.341190757545,1,1
"233",0.488472227527095,1.27076131044399,267.018570198229,259.822339214845,1,1
"234",0,0.30468342589633,272.866350269028,267.527479855902,1,1
"235",0,1.73931673142058,266.864021083698,259.36698221854,1,1
"236",0,0,270.436249385031,264.931914688766,1,1
"237",0,0.837859598667954,272.720778813228,266.531257332625,1,1
"238",0,0,269.131209003743,262.296389347732,1,1
"239",0.87402782584845,4.66706350689265,265.326175803681,264.535585822841,1,1
"240",0.107917875565868,0,268.67082822428,264.590952119932,1,1
"241",0.318782263190186,0.745518725205585,270.425189780129,265.792454248256,1,1
"242",1.27399453502242,2.99647695200772,266.49678685388,262.241616246825,1,1
"243",0,0,272.010183227424,264.649809988284,1,1
"244",0.599918684743289,4.447831524803,268.771171756288,262.849780510239,1,1
"245",4.801810366211,5.37384210340919,255,258.706272518687,1,1
"246",1.29854603720707,0.510911151987778,265.866674825775,268.853154132998,1,1
"247",0,0,272.394257837768,265.851619533139,1,1
"248",0.556243499788147,1.41894504060479,266.939963903868,263.163224576224,1,1
"249",0,1.14741744254461,269.330658450179,261.763795791622,1,1
"250",0,7.06329751654268,268.703509832868,266.998816958832,1,1
"251",0.240033712825883,1.48488477536198,266.100416146676,262.225574944498,1,1
"252",0,0.327738718750433,269.259920679142,262.684845980427,1,1
"253",0.411326855265143,0,269.665536422779,262.660622184067,1,1
"254",0,0.436621830314007,272.24485582263,261.848004723383,1,1
"255",0,0,271.560085908569,264.292344914508,1,1
"256",0,0,269.527146231896,264.674572175002,1,1
"257",0.63611442446588,0.17843253154094,268.232686870637,265.211150691716,1,1
"258",0.0449529981216932,5.86413331815797,269.339189765858,259.423922637647,1,1
"259",0,2.51284804389865,267.775215148624,264.186400038565,1,1
"260",0,0,269.952876834168,266.391306426204,1,1
"261",0,0.548730508853431,269.802573918607,262.690532088021,1,1
"262",0,3.96643025883452,270.157353268004,265.777722304937,1,1
"263",1.09959503721969,1.13173354707053,265.400697212385,264.071912426903,1,1
"264",0,0.729548967099297,272.545327821943,262.438805277969,1,1
"265",0,0,271.374511730842,265.506447766905,1,1
"266",0,0,277.774012628485,264.813030497989,1,1
"267",0.017532035249813,3.00713191114352,266.046278934468,265.843965376491,1,1
"268",0.396289851173869,0,267.876848893607,264.568581636521,1,1
"269",0.323466526289818,1.14303208160504,265.120384594766,262.407269301601,1,1
"270",0,1.73614032298079,267.665558458595,264.193662441243,1,1
"271",0,0,268.798094070212,266.965606810497,1,1
"272",0,0,274.601090218827,264.246976614949,1,1
"273",1.00236754842067,2.25186986275174,267.879625416915,263.699143437941,1,1
"274",0,0.562429066113932,267.487343211884,264.088473885975,1,1
"275",0.521449230035244,0,268.504789582214,262.521095858358,1,1
"276",0,0,270.636349376385,262.358322158937,1,1
"277",0,0,269.54085539463,267.877459382331,1,1
"278",0,2.03304003363864,272.15575729361,265.699798672213,1,1
"279",0.483562890914108,0.0328272224490398,268.889694776934,260.268616780653,1,1
"280",1.46741882413835,4.22933046860972,264.51875575342,259.373905299453,1,1
"281",0,0,271.247463069269,267.907328559993,1,1
"282",0.193856984601537,4.95586778682546,267.254262735421,266.252546550354,1,1
"283",0,0.280524028104381,270.666503054743,264.707196211063,1,1
"284",0,1.01269245256192,270.610826586277,259.451213794967,1,1
"285",0,0.607347176191334,269.613458237789,264.9584997786,1,1
"286",0,0,272.018058809025,269.081065503158,1,1
"287",0,0.00486297365531208,268.720167739133,263.197562878233,1,1
"288",0.317950162932909,2.59066256669532,266.466891772757,262.52046016701,1,1
"289",0,0.850949399148114,269.31591687307,266.680172780101,1,1
"290",0,1.40881520265104,268.955935169564,263.665296881273,1,1
"291",0,2.4377211765249,271.384172249783,263.257388442864,1,1
"292",0,0,271.999312437409,267.580252235883,1,1
"293",0,2.55685831269525,265.975875137598,262.134925103276,1,1
"294",0.928343544211041,2.65714456563833,267.782012463623,263.156931670049,1,1
"295",0.359146082444788,3.54977593165388,268.851915479664,264.515297742091,1,1
"296",0,0,270.829509571213,264.061549079064,1,1
"297",0.14930557781999,0,267.925532664522,262.733975933622,1,1
"298",0,1.65009464277524,270.275653205263,264.082124724819,1,1
"299",0,1.23411671907218,270.388093444451,263.283172216225,1,1
"300",0.0119731243962349,0,269.138129070814,258.181630065626,1,1
"301",0.118389792673726,0.741487100204867,269.165891088133,263.544073960162,1,1
"302",0,1.92207708470482,272.36937578236,265.17769615444,1,1
"303",0.542605134067028,3.68966528068729,269.786336477513,262.865554950151,1,1
"304",0,0,272.115879833469,262.660515279043,1,1
"305",0,3.53624717994443,268.253125294871,262.781543304358,1,1
"306",0.400773453906366,3.26529164365165,266.469973866779,261.459327931345,1,1
"307",1.96866273243336,0,266.917227598727,261.104989499495,1,1
"308",0,0,269.446842081091,265.873776451249,1,1
"309",0,3.09213867910855,268.675370721848,265.094986055954,1,1
"310",0,0,268.450030921616,263.252206228682,1,1
"311",0.880642307359637,1.89715062217247,265.413741665282,265.257322172709,1,1
"312",1.20283699634852,0,267.048563696699,264.252667561397,1,1
"313",1.73714659052416,3.6544190173699,264.994840727229,259.912697037985,1,1
"314",0,0,270.419369644956,264.94284430234,1,1
"315",0.550896827571912,1.67937869903426,268.827763332089,259.930340232911,1,1
"316",0,0,272.678436235687,264.887844885809,1,1
"317",0,0.0566081560908263,269.065288947658,264.402803906322,1,1
"318",0,0,270.692238225584,264.691570127021,1,1
"319",0,0,268.191470135256,263.011021291099,1,1
"320",0.868863746542073,0,265.857501702509,264.443970636799,1,1
"321",0,1.54072681162097,270.347304563548,265.179120240429,1,1
"322",0,0.349500831887371,268.560529368648,264.695536403337,1,1
"323",0.471891073837654,3.22793178162066,267.866904672857,260.482524100476,1,1
"324",0,0.389532394337759,267.232235688547,266.219121456812,1,1
"325",0,0,271.105836331968,268.880339875897,1,1
"326",0,1.55418485360995,272.439153689606,262.977364822884,1,1
"327",0,0,271.543410251231,263.021159727392,1,1
"328",0.0543641015937286,0.964790954240701,268.72692666654,264.259070929025,1,1
"329",1.35219784229673,0,266.37325802831,266.10868255805,1,1
"330",0,0.196832520608872,268.615776495736,263.358768419358,1,1
"331",0,0,270.776076634858,265.407004374331,1,1
"332",0,0.715266145722147,270.368473474292,265.420079187413,1,1
"333",0,1.32298975429282,270.020698438844,262.973800785345,1,1
"334",0,0,269.74607863913,268.190438043061,1,1
"335",0,0.832731033738491,267.50228190486,264.330659382206,1,1
"336",0,0,269.704990720999,262.7833926403,1,1
"337",0,2.44324794398235,269.894612438344,265.358787428716,1,1
"338",0.309076864435613,3.80521586869594,268.97161219307,261.001530579509,1,1
"339",0,1.21232489674308,269.01550546416,263.553046219679,1,1
"340",1.15417320047832,3.27804210352672,266.958171611209,263.0554998376,1,1
"341",0.0645607511792416,6.37724422470067,268.021027150181,262.728146648918,1,1
"342",0,0,270.47944867632,262.085788978178,1,1
"343",0.297807885958875,3.22465900792294,268.640810980422,264.768955727286,1,1
"344",0.399659643954608,2.11205736476528,269.081542047208,260.913656727477,1,1
"345",2.08655023528329,2.70934027284594,266.689186046113,261.108434739329,1,1
"346",0,0,271.653971318011,266.910684655613,1,1
"347",0.426117323214465,0,269.482383487955,262.70112478531,1,1
"348",0,1.16790989844823,270.034029695069,260.479305662546,1,1
"349",0,1.25367334550406,269.860698385046,263.326409424885,1,1
"350",0.137454653517369,0,266.854459565741,262.546488189188,1,1
"351",0,0,268.946189103881,263.032824927281,1,1
"352",0,0.400197268843299,271.883357701394,266.995597782823,1,1
"353",0,0,270.533664709387,264.070616095076,1,1
"354",0.985307619827998,4.01586682825328,265.795892403852,260.799840484555,1,1
"355",0,4.95830094348349,269.764127802622,263.082758862772,1,1
"356",0,3.71897408367719,269.174816586754,266.875119343487,1,1
"357",0,0,269.369937782906,264.010942879847,1,1
"358",0,0.106092389469733,271.113201973146,263.815579133824,1,1
"359",0,2.87859800460652,268.264546782191,264.210529817091,1,1
"360",0.135567905284087,1.88498226747668,267.259802516491,266.511954038489,1,1
"361",0,1.23953072988857,271.03464612943,261.580494278995,1,1
"362",0,0,269.770390923294,262.281964448789,1,1
"363",0.0193938468126662,1.02571844695841,270.131898461694,263.023195701434,1,1
"364",0,0,271.221875635868,267.55335954408,1,1
"365",0.217253858856711,1.11227249023889,269.224467943824,263.135078513056,1,1
"366",2.77059750366601,4.54120839506377,264.038117038732,258.398972008338,1,1
"367",0,1.79883571657116,269.502322834796,265.233694509119,1,1
"368",2.47832187426039,0.280436734487342,264.245824303343,263.21398597573,1,1
"369",0.227622328481631,0,268.061411811471,261.823009759952,1,1
"370",0,3.24451326240235,269.168433182935,264.247422962481,1,1
"371",0.421338199072304,5.47905824576408,265.211213904401,262.875219100046,1,1
"372",0,2.05474999386996,269.270196158281,259.098170614575,1,1
"373",0.700773464904286,2.92179518141441,266.911571886511,259.660095672596,1,1
"374",1.35394509835676,3.0362230317809,268.271378911707,262.195315046919,1,1
"375",0,0.830454476067248,270.362537835503,263.50990015933,1,1
"376",0,0.725132616452194,270.806103153335,267.256618894168,1,1
"377",0,0.395246962898846,271.28181423271,262.822103585737,1,1
"378",0,0.515179925166984,266.737761304196,264.278784819108,1,1
"379",0.934722584746564,1.13329294294099,267.415713585139,263.003145246386,1,1
"380",0.10093600176039,0.516248063419383,266.461734859963,261.757887900172,1,1
"381",0,1.13079947656157,269.093664141819,258.334546760613,1,1
"382",0.777415437765796,2.11309203376404,266.555114739102,264.503354417887,1,1
"383",0.110326167286328,3.4712849041947,266.965727895561,263.664115565275,1,1
"384",1.16999821530493,0.825227331741534,267.780228423684,261.603567259433,1,1
"385",0,0,271.353681803974,263.616810502552,1,1
"386",0.181461182448947,0,270.366472695074,261.497367919198,1,1
"387",0,1.49231283002094,271.035938769038,265.233641155094,1,1
"388",0,0,275.862234627279,267.780684813741,1,1
"389",0.207837896097501,0.343282112869784,269.012473273022,268.419069590928,1,1
"390",0,5.68302518401343,270.669558451232,265.118696321929,1,1
"391",0,1.16259631008693,275.367194601658,262.12213366995,1,1
"392",0,0,270.802001253849,262.345748899409,1,1
"393",1.01658813527178,0.957319499068955,269.455423876758,265.012038335045,1,1
"394",0.243396718234037,2.06751640705903,266.67115542098,264.857749178491,1,1
"395",0,2.20440024637556,267.836738659717,261.554837083643,1,1
"396",0.841737468940374,0.377284945842646,266.034546635564,267.89482624742,1,1
"397",1.74935279336853,2.61785429313622,265.701838318774,262.095132544585,1,1
"398",0,0,268.275618006539,267.427727509692,1,1
"399",0,0.814277647118383,269.301305168442,261.136059947852,1,1
"400",0,1.5787610513556,269.347766308896,264.099715506744,1,1
"401",0,0,267.980272424275,259.204678515425,1,1
"402",0.477398126083013,0,265.10703405027,258.801382266939,1,1
"403",0,0,270.671061835261,264.592513738488,1,1
"404",0,2.37134261551316,270.607190364887,260.992536917654,1,1
"405",0,1.80513014435383,272.319594036762,264.055424037376,1,1
"406",1.55721021355325,2.57080833035868,264.788707771716,260.315340369189,1,1
"407",1.07248030302241,2.68455835683756,267.899921126892,263.903702177577,1,1
"408",0,0,273.24432461694,266.675649366771,1,1
"409",0,0.149129312206216,269.675740892377,263.53577492556,1,1
"410",0,0,273.361646858602,268.837327932447,1,1
"411",0.290139609775814,2.50581644313857,270.375560070078,264.92161333418,1,1
"412",0.752548313052871,2.12603091720147,269.940558513168,263.5867464542,1,1
"413",0,0,271.07169923634,264.736024452256,1,1
"414",0.568533021697442,1.99628015854839,264.790435331849,260.764642547333,1,1
"415",0.181969852971136,2.50315957393278,268.082486439002,266.648733760433,1,1
"416",0,0.666556339935884,271.336087846525,264.544813037459,1,1
"417",0,0,272.840532874255,267.372548122882,1,1
"418",0,3.50199659952517,270.584884858502,261.841770899333,1,1
"419",0,0.300195307173817,269.561879265281,265.955601650518,1,1
"420",1.22635110575714,1.43582043100671,270.117503761464,262.837730224081,1,1
"421",0,1.80059897992472,269.688323282298,266.255711285752,1,1
"422",0.312616450680297,1.81679711245468,267.305656163454,263.624925016565,1,1
"423",0,0.8129788397073,269.00759209237,263.596324871239,1,1
"424",0.46754378175264,4.06764176592037,266.911939170358,260.393751674918,1,1
"425",0.187723882837957,1.47710157247267,269.404220351855,261.159576599239,1,1
"426",0,1.977892204712,268.849516936079,260.642214703676,1,1
"427",0,5.62664202513141,270.112408236031,262.625270870093,1,1
"428",0,0,273.99025043712,267.337127633799,1,1
"429",0,0.421138050532099,266.620964102278,261.592961531515,1,1
"430",0,0.323954147173959,270.790330288826,266.822314555694,1,1
"431",0,0.00266582422442641,268.025953143636,264.028977281837,1,1
"432",0,0.546480605661513,268.212714805774,265.31186605226,1,1
"433",2.95956617568816,5.05898908796241,263.745069238669,264.117185213701,1,1
"434",0,5.11293064512759,268.636782134972,264.57746072781,1,1
"435",0,1.81830797670196,269.806373052948,263.025911462043,1,1
"436",0.581974738453543,0.725136004237753,266.626924178605,262.330232442584,1,1
"437",0,0,273.781802066701,265.23830662359,1,1
"438",1.15490175467343,1.45849550628065,267.87492097028,267.20126494366,1,1
"439",2.0189720557294,0,263.218917124393,259.959823505283,1,1
